filename,apple,basil,bitter gourd,bread,brinjal,butter,cabbage,capsicum,carrots,cauliflower,chillies,coriander,cucumber,egg,garlic,ginger,lemon,lettuce,milk,okra,onion,potato,pumpkin,tomato,watermelon
IMG_3195_jpg.rf.37c6fa7cd4769ad49cc6eb8bf28aa672.jpg,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0
IMG_4519_jpg.rf.0a638cea6a21707a2110487a67bd1b41.jpg,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
IMG_4573_jpg.rf.9819cd8ec41bc035dcc93c9fedf506d1.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
IMG_2304_JPEG.rf.e806ca11b1a11e05f655d9cdd7ad6a62.jpg,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0
IMG_4307_jpg.rf.df4e35601d2717bd9a90f52e5f3730ee.jpg,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
20231121_201417_jpg.rf.2ee9b431ce524cd4ec1edd7963f9cc1b.jpg,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
IMG_2734_jpg.rf.1e08d733a59c6c6f4069fe8b40d6c657.jpg,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0
IMG_3151_jpg.rf.c3371643a09a32e600bf1560bb26fae7.jpg,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
IMG_4601_jpg.rf.b39b204edcc939fb7b75f301eacdb82c.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
IMG_3147_jpg.rf.b6f25294d77837d86fda885ae7050b43.jpg,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
IMG_2684_JPEG.rf.332700f1b032d887be17377554c3446d.jpg,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0
20231120_164540_jpg.rf.5a69aca1f3fb02ead2ebb0523e300fce.jpg,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0
abf5043a-fcc7-45c4-840c-e4ae03610aa5_JPG.rf.0dd63adce951abe9f6d64d889c260207.jpg,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0
IMG_3204_jpg.rf.537f2591d78b55e9889c5758b5bae9d4.jpg,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
IMG_2426_JPEG.rf.384c69ec137da8f3a73d4c2cf714b856.jpg,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0
IMG_20231213_172648_jpg.rf.836fb9a85332f0a2c9f1bbefde6761d3.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
IMG_1176_JPEG.rf.cdda5cfcbc2236897cc0d4f0b75e394b.jpg,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0
20231001_204759_jpg.rf.535f5a72987f136d09a97ba0420c422c.jpg,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
IMG_3192_jpg.rf.4ff3b6e25cef62c499c9c510ff79efbe.jpg,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0
IMG_4578_jpg.rf.236b56b344f18d4bab4410c266ee7ec9.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
20230926_212806_jpg.rf.05c93e344ee9f0d8782d637af5e391b8.jpg,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
IMG_4305_jpg.rf.a465384f3c2df36b0ba2f231aeec5659.jpg,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
IMG_1173_JPEG.rf.265bfa5352f78fbafcdc096e3daf2eee.jpg,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0
IMG_2707_JPEG.rf.0548272b506ff724d4cafd044bee6b0c.jpg,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0
IMG_20230929_203638_jpg.rf.5f35d0560570d91a193f0e111023b83d.jpg,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
20231005_084920_jpg.rf.16493e0f0c740c2bb22ff15f9193aab2.jpg,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
9fe7adfd-eb42-4aae-8619-e06ec7bcf3cf_JPG.rf.f3a68ebabbad5ce1f897c68e650e6d98.jpg,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
20231120_164001_jpg.rf.a1ceba26912bb49de8af555e5818ded3.jpg,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0
20230926_211249_jpg.rf.f44b9e9cdf5a87502233626be349f153.jpg,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
IMG_20231213_172654_jpg.rf.8284bbec6ccf7b41dc05913fb3aeb5b6.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
20231120_163740_jpg.rf.da97333070a0ce9163de6c4e0d8f0800.jpg,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0
IMG_20231213_172845_jpg.rf.c4022977656c4a6b0f8e61de2c887b2d.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
IMG_4705_jpg.rf.3a3e859cdc0afb214138bc59a2c2b86e.jpg,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230929_204542_jpg.rf.ba17be0d79a135cabd25c0234a795d42.jpg,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0
20231120_164548_jpg.rf.ea5a77ce4b307ed5b1e0cb979d3cb8dd.jpg,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0
20231001_204807_jpg.rf.c44ed67254bca61590eb7d49c1b25bfb.jpg,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
IMG_20231029_125423_jpg.rf.a03ca4f83ae6c482455e4ab7da1a542f.jpg,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
IMG_2301_JPEG.rf.a9915d24af91e5f45a968f3a7edd659b.jpg,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
IMG_4540_jpg.rf.59d72a85d4c26fb16ecee4baf509e4b0.jpg,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
e43b3e7e-f18a-4156-9d23-a748e4f20108_JPG.rf.11634f7e5baff20a1650f4eb26790917.jpg,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0
20230928_093629_jpg.rf.ade66593d5318fa668b8a523edc1af00.jpg,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1
20230924_090249_jpg.rf.e45199d1412584b603a9100d014b294b.jpg,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
IMG_0355_JPEG.rf.80db791904feb9a483dee3ba671766dd.jpg,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
20230926_212023_jpg.rf.bfe2b620705706b6275676c3579ad4c5.jpg,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0
IMG_3167_jpg.rf.802d5621f8425b84047af658ac37ebe1.jpg,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0
IMG_20231213_172655_jpg.rf.a19de91298baa738a0d39022013a1fc9.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
IMG_4521_jpg.rf.5435720ab585f64c06461f1e00aececc.jpg,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
IMG_20230929_204125_jpg.rf.31268e3925e6cfe432c6e69574e14603.jpg,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
IMG_0230_JPEG.rf.42bcbc847948b519f2382d6b370456dd.jpg,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0
IMG_1180_JPEG.rf.3b4482154747bf458ee1450d716302ab.jpg,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0
IMG_20231213_172904_jpg.rf.e56463f3d49ec32d9e7d286200b913b5.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
IMG_4310_jpg.rf.9e0721f38ca274c8837ea54e9993ba86.jpg,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
IMG_20231029_125426_jpg.rf.2ea24064e3f863a80ab69c73bc155c97.jpg,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
IMG_20231213_172915_jpg.rf.b2a76b8c2b2e1b96a4a3653b694f317c.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
IMG_4709_jpg.rf.6ccf2bfb6506b010c078947da8ec2d47.jpg,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20231008_215039_jpg.rf.9dbffd131f86ba61869202c76e30087d.jpg,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
IMG_3185_jpg.rf.1ecb0ce69c5da66438359db6ee8d799d.jpg,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0
IMG_2449_JPEG.rf.cf7f77094b1b809d05750770111b8307.jpg,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
20231008_215321_jpg.rf.70746b1aa2310c3634e368d33b62fe0e.jpg,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
IMG_2320_JPEG.rf.14525f703c6aa70cb5853c1d9d2ba646.jpg,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0
IMG_20231029_125515_jpg.rf.b1f6f28baeddcfb45d1bc1782a8b4344.jpg,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
20231008_215515_jpg.rf.2d86d5d97c1b93023e9581a725f5d63e.jpg,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
IMG_4706_jpg.rf.15ee209f2590d1cec251c652ae28c3b0.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_0474_JPEG.rf.3752d71efc49bf3604dc08c5f0cef67b.jpg,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
IMG_0465_JPEG.rf.d6237c7c3dfcc8eda22a0abe7b50a828.jpg,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
IMG_4704_jpg.rf.cfd1662855ed5407f4b7ea22c4e86092.jpg,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20231121_201440_jpg.rf.30ebbafa696be0a2659f601003b676f4.jpg,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
20230929_224642_jpg.rf.4d4ebac250d8c9a0b8a1831bbfb084f8.jpg,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0
20231120_164350_jpg.rf.bebd8b754bb5bf56208c409c7514e60d.jpg,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0
IMG_0273_JPEG.rf.7f335f4176d4bc20d475cc2ba87ce4af.jpg,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0
IMG_20230929_204313_jpg.rf.eb1413324aca8c92d99cdfe662fbd269.jpg,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
IMG_2680_JPEG.rf.ed093c8320d88edd12fde4b69cc4d9d6.jpg,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0
IMG_4308_jpg.rf.d0ef2430e414b70aff7d83377b2a8d59.jpg,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
IMG_20231213_172907_jpg.rf.58cc5052abb7908c0b8e4388144ca187.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
IMG_0601_JPEG.rf.2baf2c0ef2cd967965b6b1693f7446e3.jpg,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1
IMG_20231213_172846_jpg.rf.4c9a50ac8b80a54c0903246f5ee54a7e.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
IMG_4317_jpg.rf.5282fbac503808fb787633c3f03e5bb1.jpg,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0
20230925_091649_jpg.rf.2c71c58c8cd0ece60d19aa6c7b7fbd34.jpg,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1
IMG_4585_jpg.rf.1b4ad994cd17560c36a0c05b5f6330ec.jpg,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
20231120_163245_jpg.rf.682d88142e3d4e61c84e7eaf521ca1ca.jpg,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0
IMG_0360_JPEG.rf.8edba44e9062faabb709c185d976b474.jpg,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
IMG_2293_JPEG.rf.5cee5fc21c3b7696a179eeb54e895a57.jpg,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
IMG_4575_jpg.rf.6a80844a329f5bd7d50241555d96efe7.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
37e9dd59-ac2d-495f-bd3f-f736d092b4b6_JPG.rf.ba146df92a517e1cf18e4a5247bed1ce.jpg,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0
20231121_201650_jpg.rf.3bafa1513b2109b354de6c55ea3f95b2.jpg,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0
IMG_2430_JPEG.rf.ece5346560c8d8368dbfc39afcddd62b.jpg,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0
20230924_085555_jpg.rf.b654e101364c8ac2e519db15c2af28f5.jpg,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
caba8d40-a212-43b5-a902-b3f3fd6735f6_JPG.rf.6bc2a7e02d56fd9863eac2d348224e9f.jpg,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0
IMG_20231213_172649_jpg.rf.a470434c2940cd32d510449114b866c5.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
IMG_20231029_125354__01_jpg.rf.9a9a418f5679067c273b2dcdbbc17821.jpg,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
20231120_162858_jpg.rf.334a90f2f62d2e8a1a4aab50cc40d474.jpg,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0
IMG_4593_jpg.rf.0627d30f827081532df95965d22afd36.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
IMG_0263_JPEG.rf.9d4f6e301cf934600cea3458c5fee100.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
IMG_0477_JPEG.rf.b67721c06fecbdf308ea14ec5e34da30.jpg,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
IMG_20230929_204046_jpg.rf.b0df01f168820fe53df28ff7b06850c4.jpg,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
20230929_224830_jpg.rf.7af54554fa37946285510ddc96df551e.jpg,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0
IMG_20230929_204514_jpg.rf.060a38375dcf7fe455ce3b470b1a9f1a.jpg,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0
IMG_3174_jpg.rf.22aef59b210fa7f0a7ee8c3fe2f1b526.jpg,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0
IMG_3142_jpg.rf.4c390a60f51c2496de285700c5cf04c0.jpg,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
IMG_2289_JPEG.rf.ab3d546fb3f35b909ec7ff34200d1582.jpg,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
20230924_090132_jpg.rf.cbed577ca17234dc4bb8361594baf36c.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
20231001_204815_jpg.rf.c24d57251330b7150e0ab9610ea28b13.jpg,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
IMG_2446_JPEG.rf.4989991c810d8728774a4b62cf1d6689.jpg,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
IMG_2728_jpg.rf.8e6cc9f8f1483ba30645ae1115f05845.jpg,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0
IMG_3157_jpg.rf.b33db0b57ef7ee7b649df404175ce3ab.jpg,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0
66a99e75-9e48-4c7e-9e58-2a7bd0397584_JPG.rf.198c170a2cdd905fc7607410d725a5e3.jpg,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0
IMG_20231213_172916_jpg.rf.6c8b34b5456493fffc87ec83747a5da7.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
20231120_163209_jpg.rf.e993e843674cace9926d3275ede462f5.jpg,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0
IMG_2305_JPEG.rf.f69388f683ced4c2e2cccb56e564cd3e.jpg,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0
IMG_1177_JPEG.rf.65551278229899cc1cc405359b1021fe.jpg,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0
IMG_0633_JPEG.rf.064b306c55e36f73115ab9d30cf9726e.jpg,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0
IMG_3152_jpg.rf.a1bd1869414c07b5089a823f8ad486a5.jpg,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
20231008_215700_jpg.rf.bd6df15159b69912f5ad0c19deaea108.jpg,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
IMG_20231213_172842_jpg.rf.79ee1f7df9f0cb2ebb3dc8e9462942f8.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
20230929_225050_jpg.rf.afb2d590b9a4ea0d094d9678663fd1d9.jpg,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0
20231008_215341_jpg.rf.e7528ea4d603e17f91221db1d4006993.jpg,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
IMG_20230929_205504_jpg.rf.fe281326d08978a19401e2f89f502167.jpg,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
IMG_20231213_172648__01_jpg.rf.770ed2e0b5f42974eb9aef7b9029eb8e.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
IMG_20231029_125424_jpg.rf.2585adb39b74a64cfc56432b1d30b648.jpg,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
IMG_4535_jpg.rf.43335fc6caed38fa1f00b59c33faef44.jpg,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
IMG_0479_JPEG.rf.24597b9dbb8c91cfd7ff6423e64d7dc7.jpg,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0
IMG_20231213_172843_jpg.rf.1e5787f6bd24ab3687a9f828a480f917.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
20231005_083649_jpg.rf.40796f8c5af6106cba1383db183450ec.jpg,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
IMG_2311_JPEG.rf.f93f4518620ed20283e8440d77307fb5.jpg,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0
IMG_2714_jpg.rf.9c4ba04f9e28763891af34e0b629af0b.jpg,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0
20230912_201454_jpg.rf.8515db839f1fb17e7e561c9fdf62f679.jpg,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0
20230928_093850_jpg.rf.4040f8581c5f344e6658285fa1aa40bf.jpg,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1
20230925_090804_jpg.rf.b5f48e393dc8718134aa620962f0c6ef.jpg,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0
72088bf1-a012-45a7-abe4-8d10ef999e8d_JPG.rf.a1b45efac7e30d3f0b466d7d869b23da.jpg,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
IMG_0480_JPEG.rf.a7524d57011dfd2e5894265eaa5062e4.jpg,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0
IMG_20231213_172656_jpg.rf.f075ea03322cd8ae61883f7250c60cc9.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
20231001_204825_jpg.rf.9823014e64a1ac4efe337b5480bde71b.jpg,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
IMG_2302_JPEG.rf.d7d6b237d112f0fc957eb6e2de846c7d.jpg,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
ce521033-2050-4383-962e-ff5acdcce8e1_JPG.rf.906aeca1004bfadb4dabd9c60295e1ca.jpg,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0
IMG_20230929_205627_jpg.rf.1277fc47998eb9237bdc9b404588c508.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
IMG_4580_jpg.rf.805d682bdb888597d85cb4c15759332a.jpg,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
IMG_2743_jpg.rf.94b8da698fad5468f72f87c0dcc347d6.jpg,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0
IMG_4528_jpg.rf.221cfbacd88794fd16a943586d1627ed.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
IMG_4315_jpg.rf.9894a00766c718d8ec199c794b798bb1.jpg,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0
IMG_20230929_204756_jpg.rf.a9ef16eadd84c11cd628d0045a7962c5.jpg,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0
IMG_20230929_204341_jpg.rf.5af12a53068f563965f9a7eac111935b.jpg,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
20230925_090850_jpg.rf.b7bd61b7a193478ca4c917d5fb14b71e.jpg,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0
IMG_2427_JPEG.rf.97ffa58c3a8255bae22c0d800f99669a.jpg,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0
IMG_20230929_205639_jpg.rf.b77ea531e951a86e3f4928a58b172260.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
IMG_20231029_125605_jpg.rf.0e4b467eeba53a8970dee6572a71662a.jpg,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
IMG_3148_jpg.rf.692784e2c8c16187be6ad5d0e217d642.jpg,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
IMG_20230929_205946_jpg.rf.ec425558c37e26afe6ae28f75ae35b83.jpg,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0
IMG_2771_jpg.rf.6f8db20dd110b4ac78d6f889f0f98958.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0
20230929_225113_jpg.rf.996c7b527ac6a3d057ceea299c60a252.jpg,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0
IMG_2738_jpg.rf.b664d3c316aa6cce805537a9f8169d30.jpg,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0
